STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,MONTH,DAY_WEEK,ROUTE,MAN_COLL,DRUNK_DR,FATALS
Texas,480064,3,3,0,0,January,Sunday,3,2,1,1
Texas,480065,1,1,0,0,January,Sunday,6,0,1,1
Texas,480066,1,1,0,0,January,Sunday,2,0,1,1
Texas,480067,1,1,0,1,January,Monday,8,0,0,1
Texas,480068,1,1,0,0,January,Monday,3,0,1,1
Texas,480069,1,1,0,0,January,Monday,1,0,0,1
Texas,480070,2,2,0,0,January,Monday,1,6,0,1
Texas,480071,2,2,0,0,January,Monday,4,6,0,1
Texas,480072,1,1,0,1,January,Monday,2,0,0,1
Texas,480073,2,2,0,0,January,Monday,7,2,0,1
Texas,480074,2,2,0,0,January,Monday,2,2,0,2
Texas,480075,1,1,0,1,January,Monday,6,0,0,1
Texas,480076,1,1,0,2,January,Tuesday,8,0,0,1
Texas,480077,1,1,0,0,January,Tuesday,3,0,0,1
Texas,480078,2,2,0,0,January,Tuesday,6,6,0,1
Texas,480079,2,2,0,1,January,Tuesday,6,1,0,1
Texas,480080,2,2,0,0,January,Tuesday,8,6,0,1
Texas,480081,3,3,0,0,January,Tuesday,6,6,0,1
Texas,480082,2,2,0,0,January,Thrusday,1,1,0,2
Texas,480083,2,2,0,0,January,Monday,6,6,0,1
Texas,480084,1,1,0,0,January,Tuesday,1,0,0,2
Texas,480085,2,2,0,0,January,Wednesday,1,1,0,2
Texas,480086,2,2,0,0,January,Wednesday,8,1,0,1
Texas,480087,1,1,0,0,January,Wednesday,8,0,1,1
Texas,480088,1,1,0,0,January,Wednesday,1,0,0,1
Texas,480089,1,1,0,0,January,Wednesday,1,0,0,1
Texas,480090,2,2,0,0,January,Wednesday,1,0,0,1
Texas,480091,1,1,0,0,January,Wednesday,1,0,0,1
Texas,480092,2,1,1,1,January,Wednesday,2,0,1,1
Texas,480093,1,1,0,0,January,Wednesday,6,0,0,1
Texas,480094,1,1,0,0,January,Wednesday,3,0,0,1
Texas,480095,1,1,0,0,January,Wednesday,3,0,0,1
Texas,480096,2,2,0,0,January,Wednesday,8,6,0,2
Texas,480097,1,1,0,1,January,Wednesday,6,0,0,1
Texas,480098,1,1,0,0,January,Thrusday,6,0,1,1
Texas,480099,1,1,0,1,January,Thrusday,3,0,0,1
Texas,480100,2,2,0,0,January,Thrusday,3,2,0,1
Texas,480101,2,2,0,0,January,Thrusday,1,2,0,2
Texas,480102,1,1,0,0,January,Friday,4,0,0,1
Texas,480103,1,1,0,1,January,Friday,7,0,0,1
Texas,480104,2,2,0,1,January,Friday,3,0,0,1
Texas,480105,1,1,0,0,January,Friday,3,0,0,1
Texas,480106,2,2,0,0,January,Friday,2,1,0,1
Texas,480107,1,1,0,0,January,Friday,3,0,1,1
Texas,480108,1,1,0,0,January,Friday,1,0,0,1
Texas,480111,1,1,0,0,January,Friday,1,0,0,2
Texas,480112,1,1,0,0,January,Friday,3,0,1,1
Texas,480113,1,1,0,0,January,Saturday,3,0,0,1
Texas,480114,1,1,0,0,January,Saturday,2,0,0,1
Texas,480115,1,1,0,0,January,Saturday,3,0,0,1
Texas,480116,1,1,0,0,January,Saturday,2,0,1,1
Texas,480117,1,1,0,0,January,Saturday,4,0,0,1
Texas,480118,1,1,0,1,January,Saturday,6,0,0,1
Texas,480119,1,1,0,0,January,Saturday,6,0,0,1
Texas,480120,2,2,0,0,January,Sunday,1,0,0,1
Texas,480121,1,1,0,1,January,Sunday,3,0,0,1
Texas,480122,1,1,0,0,January,Sunday,6,0,1,1
Texas,480123,2,2,0,0,January,Sunday,1,1,0,1
Texas,480124,1,1,0,0,January,Sunday,4,0,1,1
Texas,480125,1,1,0,1,January,Sunday,2,0,0,1
Texas,480126,2,2,0,0,January,Sunday,8,2,1,2
Texas,480127,2,2,0,0,January,Sunday,2,6,0,1
Texas,480128,1,1,0,0,January,Monday,7,0,0,1
Texas,480129,3,3,0,1,January,Monday,1,0,0,1
Texas,480130,3,3,0,0,January,Monday,6,6,1,1
Texas,480131,1,1,0,1,January,Monday,6,0,0,1
Texas,480132,2,2,0,0,January,Monday,8,6,0,1
Texas,480133,1,1,0,0,January,Monday,3,0,0,1
Texas,480134,2,2,0,0,January,Monday,3,6,0,1
Texas,480136,1,1,0,0,January,Monday,6,0,0,1
Texas,480137,1,1,0,0,January,Tuesday,8,0,0,1
Texas,480138,1,1,0,1,January,Tuesday,8,0,0,1
Texas,480140,2,1,1,0,January,Tuesday,1,0,0,1
Texas,480141,1,1,0,0,January,Tuesday,1,0,0,1
Texas,480142,2,2,0,0,January,Tuesday,3,6,0,1
Texas,480144,1,1,0,0,January,Tuesday,6,0,0,1
Texas,480145,4,4,0,0,January,Wednesday,2,1,0,1
Texas,480146,1,1,0,0,January,Wednesday,1,0,0,1
Texas,480147,1,1,0,1,January,Wednesday,2,0,0,1
Texas,480148,2,2,0,0,January,Wednesday,2,8,1,1
Texas,480149,1,1,0,0,January,Wednesday,8,0,0,1
Texas,480150,2,2,0,1,January,Wednesday,3,9,0,1
Texas,480151,1,1,0,1,January,Thrusday,8,0,0,1
Texas,480152,1,1,0,1,January,Thrusday,6,0,1,1
Texas,480153,2,2,0,0,January,Friday,6,6,0,1
Texas,480154,3,3,0,1,January,Friday,6,0,0,1
Texas,480155,3,3,0,0,January,Friday,1,1,1,1
Texas,480156,2,2,0,0,January,Friday,1,1,1,1
Texas,480157,1,1,0,1,January,Friday,3,0,0,1
Texas,480158,2,2,0,0,January,Saturday,6,6,0,1
Texas,480159,1,1,0,0,January,Saturday,3,0,0,1
Texas,480160,1,1,0,1,January,Saturday,7,0,0,1
Texas,480161,1,1,0,0,January,Monday,8,0,0,1
Texas,480163,2,2,0,0,January,Monday,1,0,0,1
Texas,480164,1,1,0,0,January,Wednesday,1,0,0,1
Texas,480165,1,1,0,0,January,Friday,2,0,1,1
Texas,480166,2,2,0,0,January,Saturday,1,1,0,1
Texas,480167,3,3,0,0,January,Saturday,3,6,0,1
Texas,480168,1,1,0,0,January,Saturday,8,0,0,1
Texas,480169,3,3,0,0,January,Saturday,1,2,0,1
Texas,480170,2,2,0,0,January,Saturday,1,1,1,1
Texas,480171,1,1,0,0,January,Saturday,4,0,1,1
Texas,480172,1,1,0,0,January,Sunday,8,0,1,1
Texas,480173,2,2,0,0,January,Sunday,3,2,1,2
Texas,480174,2,2,0,0,January,Sunday,8,2,1,1
Texas,480175,1,1,0,0,January,Sunday,6,0,1,1
Texas,480176,1,1,0,0,January,Sunday,1,0,0,1
Texas,480177,4,4,0,0,January,Sunday,1,1,1,1
Texas,480178,1,1,0,0,January,Sunday,4,0,0,1
Texas,480179,1,1,0,0,January,Sunday,2,0,1,1
Texas,480180,1,1,0,0,January,Sunday,6,0,1,1
Texas,480181,1,1,0,0,January,Sunday,2,0,0,1
Texas,480182,1,1,0,0,January,Sunday,8,0,0,1
Texas,480183,1,1,0,0,January,Sunday,6,0,0,1
Texas,480184,2,2,0,0,January,Sunday,2,6,1,1
Texas,480185,1,1,0,0,January,Sunday,7,0,1,3
Texas,480186,2,2,0,0,January,Sunday,8,6,0,1
Texas,480187,2,2,0,0,January,Sunday,3,2,0,2
Texas,480188,1,1,0,0,January,Sunday,4,0,0,1
Texas,480189,2,2,0,0,January,Monday,2,2,0,1
Texas,480190,1,1,0,1,January,Monday,3,0,0,1
Texas,480191,1,1,0,0,January,Monday,8,0,0,1
Texas,480192,2,2,0,0,January,Monday,3,6,0,1
Texas,480193,2,2,0,0,January,Monday,7,0,0,2
Texas,480194,1,1,0,0,January,Monday,8,0,1,1
Texas,480195,1,1,0,0,January,Monday,8,0,1,1
Texas,480196,1,1,0,0,January,Monday,1,0,0,1
Texas,480197,3,3,0,0,January,Tuesday,1,7,1,1
Texas,480198,2,2,0,0,January,Tuesday,6,0,0,1
Texas,480199,1,1,0,0,January,Tuesday,4,0,1,1
Texas,480200,1,1,0,0,January,Tuesday,1,0,0,1
Texas,480201,2,2,0,0,January,Tuesday,3,6,0,1
Texas,480202,1,1,0,1,January,Tuesday,3,0,0,1
Texas,480203,2,2,0,0,January,Wednesday,6,6,0,1
Texas,480204,2,2,0,0,January,Wednesday,1,1,0,1
Texas,480205,1,1,0,1,January,Wednesday,1,0,0,1
Texas,480206,1,1,0,0,January,Wednesday,6,0,1,1
Texas,480207,2,2,0,0,January,Wednesday,4,6,0,1
Texas,480208,1,1,0,1,January,Wednesday,6,0,0,1
Texas,480209,1,1,0,0,January,Wednesday,4,0,1,1
Texas,480210,2,2,0,0,January,Wednesday,3,6,0,1
Texas,480211,2,2,0,0,January,Wednesday,8,6,0,1
Texas,480212,2,2,0,0,January,Wednesday,6,6,0,1
Texas,480213,1,1,0,1,January,Thrusday,6,0,0,1
Texas,480215,2,2,0,0,January,Thrusday,8,6,0,1
Texas,480216,1,1,0,0,January,Thrusday,1,0,0,2
Texas,480217,1,1,0,0,January,Thrusday,6,0,0,1
Texas,480218,2,2,0,0,January,Thrusday,8,7,0,1
Texas,480219,1,1,0,0,January,Thrusday,8,0,0,1
Texas,480220,1,1,0,1,January,Friday,3,0,0,1
Texas,480221,2,2,0,0,January,Friday,1,0,1,1
Texas,480222,2,2,0,0,January,Friday,3,2,1,1
Texas,480223,1,1,0,0,January,Friday,1,0,1,1
Texas,480224,2,1,1,0,January,Friday,3,0,0,1
Texas,480225,1,1,0,0,January,Friday,8,0,0,1
Texas,480226,1,1,0,1,January,Friday,6,0,0,1
Texas,480227,1,1,0,0,January,Friday,1,0,0,1
Texas,480228,2,2,0,0,January,Friday,8,2,0,2
Texas,480229,1,1,0,1,January,Friday,6,0,0,1
Texas,480230,3,3,0,0,January,Friday,3,1,0,1
Texas,480231,2,2,0,0,January,Friday,8,2,1,2
Texas,480232,2,2,0,0,January,Friday,3,2,0,1
Texas,480233,2,2,0,0,January,Friday,2,6,0,1
Texas,480234,2,2,0,0,January,Friday,3,7,0,1
Texas,480235,1,1,0,1,January,Saturday,8,0,0,1
Texas,480236,1,1,0,0,January,Saturday,6,0,1,1
Texas,480237,2,2,0,0,January,Saturday,6,6,1,1
Texas,480238,2,2,0,0,January,Saturday,8,9,0,1
Texas,480239,1,1,0,0,January,Saturday,8,0,1,1
Texas,480240,2,2,0,0,January,Saturday,3,1,0,1
Texas,480241,2,2,0,0,January,Saturday,2,1,0,1
Texas,480242,2,2,0,0,January,Saturday,2,1,0,1
Texas,480243,1,1,0,1,January,Sunday,7,0,0,1
Texas,480244,2,2,0,0,January,Sunday,3,0,1,1
Texas,480246,1,1,0,0,January,Sunday,8,0,1,1
Texas,480247,1,1,0,0,January,Sunday,3,0,0,1
Texas,480248,2,2,0,0,January,Sunday,3,6,0,1
Texas,480250,1,1,0,1,January,Sunday,3,0,0,1
Texas,480251,1,1,0,0,January,Sunday,8,0,0,1
Texas,480252,2,2,0,0,January,Sunday,2,1,0,1
Texas,480253,1,1,0,0,January,Sunday,3,0,0,1
Texas,480254,4,4,0,0,January,Sunday,3,6,0,1
Texas,480255,2,2,0,0,January,Sunday,1,2,1,1
Texas,480256,4,1,3,0,January,Sunday,2,0,0,2
Texas,480257,1,1,0,0,January,Sunday,7,0,1,1
Texas,480258,1,1,0,0,January,Sunday,7,0,0,1
Texas,480259,2,2,0,0,January,Monday,8,6,1,1
Texas,480260,2,2,0,0,January,Monday,6,6,0,2
Texas,480261,2,2,0,1,January,Monday,1,1,0,1
Texas,480262,2,2,0,0,January,Monday,3,6,0,1
Texas,480263,2,2,0,0,January,Monday,8,6,0,1
Texas,480264,1,1,0,0,January,Monday,8,0,1,1
Texas,480265,1,1,0,0,January,Monday,2,0,0,1
Texas,480266,3,2,1,0,January,Tuesday,6,6,0,1
Texas,480267,1,1,0,0,January,Tuesday,4,0,0,1
Texas,480268,1,1,0,0,January,Tuesday,8,0,0,1
Texas,480270,2,2,0,0,January,Tuesday,2,1,1,1
Texas,480271,2,2,0,0,February,Thrusday,3,1,0,1
Texas,480272,2,2,0,0,January,Tuesday,3,1,0,1
Texas,480273,1,1,0,1,January,Wednesday,1,0,0,1
Texas,480274,1,1,0,1,January,Wednesday,7,0,0,1
Texas,480275,1,1,0,1,January,Wednesday,7,0,0,1
Texas,480276,1,1,0,1,January,Wednesday,6,0,0,1
Texas,480277,2,2,0,0,January,Wednesday,6,2,0,1
Texas,480278,1,1,0,0,January,Wednesday,3,0,0,1
Texas,480279,1,1,0,0,January,Wednesday,3,0,0,2
Texas,480280,2,2,0,0,February,Thrusday,3,1,0,1
Texas,480281,3,3,0,0,January,Tuesday,8,6,0,1
Texas,480282,2,1,1,0,February,Thrusday,1,0,0,1
Texas,480283,2,2,0,0,February,Thrusday,2,6,1,1
Texas,480284,1,1,0,1,February,Thrusday,8,0,0,1
Texas,480285,1,1,0,0,February,Friday,3,0,0,1
Texas,480286,1,1,0,0,February,Friday,1,0,1,2
Texas,480287,1,1,0,0,February,Friday,3,0,0,1
Texas,480288,1,1,0,1,February,Friday,6,0,0,1
Texas,480289,2,2,0,0,February,Friday,2,6,1,1
Texas,480290,1,1,0,1,February,Friday,3,0,0,1
Texas,480291,5,5,0,0,January,Monday,1,0,0,1
Texas,480292,1,1,0,1,January,Thrusday,7,0,0,1
Texas,480293,2,2,0,0,January,Wednesday,3,6,1,1
Texas,480294,1,1,0,0,January,Sunday,2,0,0,1
Texas,480295,5,5,0,0,January,Tuesday,6,1,0,1
Texas,480296,2,2,0,0,January,Wednesday,2,2,1,2
Texas,480297,3,3,0,0,January,Wednesday,3,1,0,1
Texas,480298,2,2,0,0,January,Saturday,2,1,0,1
Texas,480299,2,2,0,0,January,Monday,6,6,0,1
Texas,480300,1,1,0,1,January,Sunday,6,0,0,1
Texas,480301,1,1,0,1,February,Sunday,4,0,0,1
Texas,480302,1,1,0,0,February,Sunday,8,0,0,1
Texas,480303,2,2,0,1,February,Sunday,3,0,0,1
Texas,480304,1,1,0,1,February,Monday,7,0,0,1
Texas,480305,2,2,0,0,February,Monday,2,6,0,1
Texas,480306,1,1,0,0,February,Monday,4,0,0,1
Texas,480307,2,2,0,0,February,Monday,6,8,0,1
Texas,480308,1,1,0,0,February,Monday,7,0,0,1
Texas,480309,1,1,0,0,February,Monday,2,0,1,1
Texas,480310,2,2,0,1,February,Monday,1,6,0,1
Texas,480311,1,1,0,1,February,Monday,7,0,0,1
Texas,480312,2,1,1,0,February,Tuesday,1,0,0,1
Texas,480313,2,2,0,0,February,Tuesday,2,0,0,1
Texas,480314,1,1,0,1,February,Tuesday,4,0,0,1
Texas,480315,1,1,0,0,February,Tuesday,8,0,0,1
Texas,480316,1,1,0,1,February,Tuesday,6,0,1,1
Texas,480317,2,2,0,0,February,Tuesday,3,6,0,1
Texas,480318,1,1,0,0,February,Wednesday,3,0,1,1
Texas,480319,1,1,0,1,February,Wednesday,2,0,0,1
Texas,480320,1,1,0,1,February,Wednesday,2,0,0,1
Texas,480321,1,1,0,0,February,Wednesday,2,0,0,1
Texas,480322,1,1,0,1,February,Wednesday,7,0,0,1
Texas,480323,2,2,0,0,February,Wednesday,1,1,1,2
Texas,480325,1,1,0,0,February,Wednesday,3,0,0,1
Texas,480326,1,1,0,0,February,Wednesday,3,0,1,1
Texas,480327,3,3,0,0,February,Thrusday,8,2,0,1
Texas,480328,3,3,0,0,February,Thrusday,8,2,0,1
Texas,480329,1,1,0,0,February,Thrusday,2,0,0,1
Texas,480330,2,2,0,0,February,Thrusday,1,1,0,1
Texas,480331,1,1,0,0,February,Thrusday,8,0,1,1
Texas,480332,1,1,0,1,February,Thrusday,8,0,0,1
Texas,480333,1,1,0,1,February,Friday,6,0,1,1
Texas,480334,1,1,0,1,February,Friday,6,0,0,1
Texas,480335,1,1,0,1,February,Friday,6,0,0,1
Texas,480336,2,2,0,0,February,Friday,4,6,2,1
Texas,480337,1,1,0,0,February,Friday,7,0,1,1
Texas,480338,4,4,0,0,February,Friday,3,1,0,1
Texas,480339,1,1,0,0,February,Friday,1,0,0,1
Texas,480340,1,1,0,0,February,Friday,4,0,0,1
Texas,480341,1,1,0,0,February,Friday,3,0,1,2
Texas,480342,1,1,0,0,February,Saturday,3,0,0,1
Texas,480343,2,2,0,0,February,Saturday,6,6,0,1
Texas,480344,3,2,1,0,February,Saturday,8,6,1,1
Texas,480345,1,1,0,0,February,Saturday,8,0,0,1
Texas,480346,1,1,0,0,February,Saturday,7,0,0,1
Texas,480347,1,1,0,0,February,Sunday,6,0,0,1
Texas,480348,2,2,0,0,February,Sunday,6,1,2,2
Texas,480349,3,3,0,0,February,Sunday,6,6,1,1
Texas,480350,3,2,1,0,February,Sunday,1,1,1,1
Texas,480352,2,2,0,0,February,Sunday,3,2,1,3
Texas,480353,1,1,0,0,February,Monday,6,0,1,1
Texas,480354,1,1,0,0,February,Monday,2,0,0,1
Texas,480355,2,2,0,0,February,Monday,2,6,0,1
Texas,480356,1,1,0,0,February,Tuesday,6,0,1,1
Texas,480357,1,1,0,1,February,Tuesday,4,0,0,1
Texas,480358,1,1,0,0,February,Tuesday,8,0,0,1
Texas,480359,1,1,0,0,February,Wednesday,8,0,1,1
Texas,480360,1,1,0,0,February,Wednesday,8,0,0,1
Texas,480361,3,3,0,0,February,Wednesday,1,9,1,1
Texas,480362,2,2,0,0,February,Wednesday,6,6,0,1
Texas,480363,2,2,0,0,February,Wednesday,8,2,1,1
Texas,480364,3,3,0,0,February,Thrusday,6,6,0,1
Texas,480365,1,1,0,0,February,Thrusday,6,0,1,1
Texas,480366,3,3,0,0,February,Saturday,7,1,1,1
Texas,480367,1,1,0,0,February,Saturday,3,0,0,1
Texas,480368,2,2,0,0,February,Saturday,1,1,1,1
Texas,480369,1,1,0,0,February,Saturday,2,0,0,1
Texas,480370,1,1,0,0,February,Sunday,3,0,1,1
Texas,480371,1,1,0,0,February,Sunday,4,0,1,1
Texas,480372,2,2,0,0,February,Monday,1,11,1,1
Texas,480373,1,1,0,1,February,Monday,6,0,0,1
Texas,480374,1,1,0,0,February,Tuesday,8,0,0,1
Texas,480375,3,3,0,0,February,Tuesday,8,1,0,1
Texas,480376,1,1,0,1,February,Tuesday,1,0,0,1
Texas,480377,1,1,0,0,February,Tuesday,3,0,0,1
Texas,480378,2,2,0,0,February,Tuesday,3,6,0,1
Texas,480379,1,1,0,0,February,Tuesday,2,0,0,1
Texas,480380,2,2,0,0,February,Tuesday,3,6,0,1
Texas,480381,6,6,0,0,February,Friday,1,6,0,1
Texas,480382,1,1,0,0,February,Friday,1,0,0,1
Texas,480383,2,2,0,0,February,Friday,8,6,1,1
Texas,480384,1,1,0,1,February,Saturday,1,0,1,1
Texas,480385,1,1,0,1,February,Saturday,3,0,0,1
Texas,480386,1,1,0,0,February,Saturday,8,0,0,1
Texas,480387,2,1,1,0,February,Saturday,1,0,1,1
Texas,480388,1,1,0,0,February,Saturday,4,0,1,1
Texas,480389,2,2,0,0,February,Sunday,1,1,0,1
Texas,480390,2,2,0,0,February,Sunday,4,6,1,1
Texas,480391,1,1,0,0,February,Sunday,6,0,0,1
Texas,480392,1,1,0,1,February,Monday,3,0,0,1
Texas,480393,1,1,0,1,February,Tuesday,2,0,0,1
Texas,480394,1,1,0,1,February,Tuesday,2,0,0,1
Texas,480395,1,1,0,0,February,Tuesday,3,0,0,1
Texas,480396,1,1,0,0,February,Wednesday,2,0,0,1
Texas,480397,2,2,0,1,February,Wednesday,1,11,0,1
Texas,480398,2,2,0,0,February,Friday,2,6,0,1
Texas,480399,1,1,0,1,February,Friday,1,0,0,1
Texas,480400,2,2,0,0,February,Friday,6,1,1,1
Texas,480401,5,5,0,0,February,Saturday,1,1,0,2
Texas,480402,2,2,0,1,February,Saturday,6,0,0,1
Texas,480403,2,2,0,0,February,Saturday,3,2,0,2
Texas,480404,1,1,0,0,February,Saturday,7,0,1,1
Texas,480405,1,1,0,0,February,Sunday,3,0,1,1
Texas,480406,1,1,0,0,February,Sunday,4,0,0,1
Texas,480407,3,3,0,0,February,Sunday,2,2,1,2
Texas,480408,2,2,0,0,February,Sunday,8,6,0,1
Texas,480409,1,1,0,0,February,Saturday,8,0,0,1
Texas,480410,2,2,0,0,February,Monday,2,6,0,1
Texas,480411,1,1,0,0,February,Monday,3,0,0,1
Texas,480412,1,1,0,0,February,Monday,1,0,0,2
Texas,480413,3,3,0,0,February,Tuesday,8,8,0,1
Texas,480414,3,3,0,0,February,Tuesday,3,6,0,1
Texas,480415,3,3,0,0,February,Tuesday,2,1,1,2
Texas,480416,1,1,0,0,February,Tuesday,6,0,1,1
Texas,480417,2,2,0,0,February,Tuesday,8,6,0,1
Texas,480418,1,1,0,0,February,Wednesday,3,0,0,1
Texas,480419,1,1,0,1,February,Wednesday,2,0,0,1
Texas,480420,1,1,0,1,February,Thrusday,1,0,0,1
Texas,480421,1,1,0,0,February,Thrusday,6,0,0,1
Texas,480422,1,1,0,1,February,Thrusday,6,0,0,1
Texas,480423,1,1,0,0,February,Thrusday,3,0,0,1
Texas,480424,5,3,2,1,February,Thrusday,1,6,1,2
Texas,480426,1,1,0,1,February,Thrusday,2,0,0,1
Texas,480427,2,2,0,0,February,Thrusday,2,1,0,2
Texas,480428,1,1,0,1,February,Thrusday,6,0,0,1
Texas,480429,1,1,0,0,February,Thrusday,3,0,1,1
Texas,480430,1,1,0,1,February,Friday,3,0,0,1
Texas,480431,1,1,0,0,February,Friday,8,0,1,1
Texas,480432,2,2,0,0,February,Friday,2,6,0,1
Texas,480433,3,3,0,0,February,Friday,1,2,1,1
Texas,480434,2,2,0,0,February,Saturday,1,6,1,1
Texas,480435,1,1,0,1,February,Saturday,1,0,0,1
Texas,480436,2,2,0,0,February,Saturday,6,6,1,1
Texas,480437,1,1,0,0,February,Saturday,4,0,0,1
Texas,480438,2,2,0,0,February,Saturday,3,6,0,1
Texas,480439,1,1,0,1,February,Saturday,3,0,0,1
Texas,480440,1,1,0,0,February,Saturday,8,0,1,1
Texas,480441,1,1,0,1,February,Saturday,7,0,0,1
Texas,480442,1,1,0,1,February,Saturday,6,0,0,1
Texas,480443,2,2,0,0,February,Sunday,2,1,1,1
Texas,480444,2,1,1,0,February,Sunday,1,0,1,1
Texas,480445,1,1,0,1,February,Sunday,2,0,0,1
Texas,480446,1,1,0,0,February,Monday,4,0,0,1
Texas,480447,1,1,0,0,February,Monday,6,0,0,1
Texas,480448,2,2,0,0,February,Monday,1,7,1,1
Texas,480449,3,3,0,0,February,Monday,3,0,0,1
Texas,480450,1,1,0,0,February,Monday,4,0,0,1
Texas,480451,1,1,0,1,February,Tuesday,6,0,0,1
Texas,480452,1,1,0,0,February,Wednesday,2,0,0,1
Texas,480453,2,2,0,0,February,Wednesday,3,2,1,1
Texas,480454,2,2,0,0,February,Wednesday,1,6,0,1
Texas,480455,1,1,0,0,February,Thrusday,6,0,0,1
Texas,480456,2,2,0,0,February,Thrusday,2,6,0,1
Texas,480457,2,2,0,0,February,Thrusday,8,2,1,1
Texas,480458,1,1,0,1,February,Thrusday,7,0,0,1
Texas,480459,2,2,0,0,February,Thrusday,3,6,0,1
Texas,480460,1,1,0,0,February,Thrusday,3,0,0,1
Texas,480461,3,3,0,0,February,Thrusday,3,6,0,1
Texas,480462,1,1,0,1,February,Friday,3,0,0,1
Texas,480463,1,1,0,1,February,Friday,7,0,0,1
Texas,480464,1,1,0,0,February,Friday,8,0,0,1
Texas,480465,3,2,1,0,February,Friday,6,11,1,1
Texas,480466,2,2,0,0,February,Friday,1,2,1,1
Texas,480467,2,2,0,0,February,Friday,8,0,0,1
Texas,480468,1,1,0,1,February,Friday,6,0,0,1
Texas,480469,2,2,0,0,February,Friday,8,6,0,1
Texas,480470,1,1,0,0,February,Saturday,8,0,0,1
Texas,480471,1,1,0,0,February,Saturday,4,0,1,1
Texas,480472,1,1,0,0,February,Saturday,3,0,0,1
Texas,480473,2,2,0,0,February,Saturday,6,2,1,1
Texas,480474,1,1,0,1,February,Saturday,8,0,0,1
Texas,480475,1,1,0,0,February,Saturday,3,0,0,1
Texas,480476,1,1,0,1,February,Saturday,6,0,1,1
Texas,480477,3,3,0,0,February,Saturday,2,2,0,1
Texas,480478,1,1,0,0,February,Saturday,1,0,1,1
Texas,480479,2,2,0,0,February,Saturday,3,6,0,1
Texas,480480,4,4,0,0,February,Saturday,3,2,0,1
Texas,480481,1,1,0,1,February,Saturday,1,0,0,1
Texas,480482,1,1,0,0,February,Sunday,3,0,1,1
Texas,480483,2,2,0,0,February,Sunday,1,2,0,2
Texas,480484,1,1,0,0,February,Sunday,8,0,1,1
Texas,480485,1,1,0,0,February,Monday,3,0,0,1
Texas,480486,1,1,0,1,February,Monday,2,0,0,1
Texas,480488,1,1,0,0,February,Monday,3,0,0,1
Texas,480489,3,3,0,0,February,Monday,2,1,1,1
Texas,480490,2,2,0,0,February,Monday,8,1,0,1
Texas,480491,1,1,0,1,February,Monday,3,0,0,1
Texas,480492,2,2,0,0,February,Monday,3,2,0,2
Texas,480493,2,2,0,0,February,Tuesday,2,2,1,2
Texas,480495,2,2,0,0,February,Wednesday,7,1,1,2
Texas,480496,1,1,0,0,February,Tuesday,3,0,1,1
Texas,480497,2,2,0,0,February,Tuesday,2,6,0,1
Texas,480498,2,2,0,0,February,Wednesday,2,6,0,1
Texas,480499,3,3,0,0,February,Wednesday,8,11,0,1
Texas,480501,1,1,0,1,January,Wednesday,3,0,0,1
Texas,480502,2,2,0,1,February,Sunday,8,0,0,1
Texas,480503,2,1,1,0,February,Saturday,6,0,1,1
Texas,480504,1,1,0,0,February,Sunday,1,0,0,1
Texas,480505,2,2,0,0,February,Tuesday,8,6,0,1
Texas,480506,1,1,0,0,February,Monday,4,0,1,1
Texas,480507,1,1,0,2,February,Tuesday,1,0,0,1
Texas,480508,2,2,0,0,February,Wednesday,2,2,0,1
Texas,480509,1,1,0,0,February,Thrusday,8,0,0,1
Texas,480510,2,2,0,0,February,Saturday,6,6,2,1
Texas,480511,3,2,1,0,February,Saturday,1,1,0,1
Texas,480512,1,1,0,0,February,Sunday,2,0,1,1
Texas,480513,2,2,0,0,February,Sunday,3,1,0,1
Texas,480514,1,1,0,0,February,Sunday,8,0,0,1
Texas,480515,2,2,0,0,February,Monday,8,6,0,1
Texas,480516,1,1,0,0,February,Tuesday,6,0,1,1
Texas,480517,1,1,0,0,March,Thrusday,8,0,0,1
Texas,480518,1,1,0,0,March,Thrusday,2,0,0,2
Texas,480519,1,1,0,0,March,Thrusday,8,0,1,1
Texas,480520,1,1,0,0,March,Thrusday,3,0,1,1
Texas,480521,3,3,0,0,February,Saturday,6,6,0,1
Texas,480522,1,1,0,0,February,Sunday,6,0,1,1
Texas,480523,1,1,0,0,February,Sunday,8,0,1,1
Texas,480524,3,3,0,0,February,Sunday,3,2,0,3
Texas,480525,2,2,0,0,February,Saturday,1,2,0,1
Texas,480526,2,2,0,1,February,Saturday,8,6,0,1
Texas,480527,2,2,0,0,February,Tuesday,3,6,0,1
Texas,480528,1,1,0,0,February,Wednesday,1,0,0,1
Texas,480530,2,2,0,0,February,Thrusday,8,6,0,1
Texas,480531,1,1,0,1,March,Saturday,8,0,1,1
Texas,480532,2,2,0,0,March,Saturday,1,1,0,1
Texas,480533,2,2,0,0,March,Saturday,3,2,1,1
Texas,480534,1,1,0,0,March,Saturday,8,0,0,1
Texas,480535,5,5,0,0,March,Saturday,6,2,0,1
Texas,480536,1,1,0,0,March,Saturday,4,0,1,1
Texas,480537,1,1,0,0,March,Saturday,8,0,1,1
Texas,480538,1,1,0,0,March,Saturday,8,0,1,1
Texas,480539,1,1,0,1,March,Saturday,1,0,0,1
Texas,480540,1,1,0,0,March,Saturday,1,0,0,1
Texas,480541,1,1,0,1,March,Saturday,1,0,0,1
Texas,480542,1,1,0,0,March,Sunday,3,0,1,1
